match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
4,Punjab Kings,B Sai Sudharsan,13,11,2,0,118.18,c SS Iyer b M Jansen
4,Punjab Kings,Shubman Gill,39,27,6,0,144.44,c C Connolly b YS Chahal
4,Punjab Kings,JC Buttler,38,33,3,2,115.15,c XC Bartlett b YS Chahal
4,Punjab Kings,GD Phillips,25,17,1,1,147.06,c M Jansen b Vijaykumar Vyshak
4,Punjab Kings,Washington Sundar,18,16,2,0,112.5,c Arshdeep Singh b Vijaykumar Vyshak
4,Punjab Kings,M Shahrukh Khan,4,6,0,0,66.67,c Arshdeep Singh b Vijaykumar Vyshak
4,Punjab Kings,R Tewatia,11,10,1,0,110.0,not out
4,Punjab Kings,Rashid Khan,0,1,0,0,0.0,not out
9,Rajasthan Royals,B Sai Sudharsan,73,44,9,3,165.91,c TU Deshpande b Ravi Bishnoi
9,Rajasthan Royals,Kumar Kushagra,18,14,3,0,128.57,c SO Hetmyer b R Parag
9,Rajasthan Royals,JC Buttler,26,14,5,0,185.71,c Sandeep Sharma b N Burger
9,Rajasthan Royals,GD Phillips,3,4,0,0,75.0,c JC Archer b Ravi Bishnoi
9,Rajasthan Royals,Washington Sundar,4,2,1,0,200.0,c RA Jadeja b Ravi Bishnoi
9,Rajasthan Royals,R Tewatia,12,6,1,1,200.0,c Dhruv Jurel b Ravi Bishnoi
9,Rajasthan Royals,M Shahrukh Khan,11,4,1,1,275.0,"run out (Dhruv Jurel, RA Jadeja)"
9,Rajasthan Royals,Rashid Khan,24,16,3,0,150.0,c JC Archer b TU Deshpande
9,Rajasthan Royals,K Rabada,23,16,1,2,143.75,not out
9,Rajasthan Royals,Ashok Sharma,0,1,0,0,0.0,not out
14,Delhi Capitals,B Sai Sudharsan,12,7,2,0,171.43,b Mukesh Kumar
14,Delhi Capitals,Shubman Gill,70,45,4,5,155.56,c N Rana b L Ngidi
14,Delhi Capitals,JC Buttler,52,27,3,5,192.59,b Kuldeep Yadav
14,Delhi Capitals,Washington Sundar,55,32,6,2,171.88,c N Rana b Mukesh Kumar
14,Delhi Capitals,GD Phillips,14,9,1,1,155.56,not out
14,Delhi Capitals,R Tewatia,1,1,0,0,100.0,not out
